x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-1.595000E+00,-11.469E-03,-5.010E-03,-4.019E-03,-33.912E-03
-1.590000E+00,+7.474E-03,-5.010E-03,-4.019E-03,-33.912E-03
-1.585000E+00,+5.850E-03,-5.010E-03,-3.948E-03,-33.912E-03
-1.580000E+00,-12.466E-03,-5.010E-03,-4.019E-03,-33.912E-03
-1.575000E+00,-11.244E-03,-5.010E-03,-4.019E-03,-33.912E-03
-1.570000E+00,+7.120E-03,-5.010E-03,-3.767E-03,-33.912E-03
-1.565000E+00,+6.091E-03,-5.010E-03,-3.998E-03,-33.912E-03
-1.560000E+00,-12.900E-03,-4.990E-03,-3.767E-03,-33.912E-03
-1.555000E+00,-11.308E-03,-5.010E-03,-3.767E-03,-33.912E-03
-1.550000E+00,+7.249E-03,-4.909E-03,-3.767E-03,-33.912E-03
-1.545000E+00,+5.882E-03,-4.899E-03,-3.767E-03,-33.912E-03
-1.540000E+00,-12.546E-03,-4.829E-03,-3.767E-03,-33.912E-03
-1.535000E+00,-11.163E-03,-5.010E-03,-3.767E-03,-33.912E-03
-1.530000E+00,+7.474E-03,-5.000E-03,-3.767E-03,-33.912E-03
-1.525000E+00,+5.641E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.520000E+00,-12.611E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.515000E+00,-11.324E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.510000E+00,+7.345E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.505000E+00,+5.737E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.500000E+00,-12.852E-03,-5.010E-03,-3.767E-03,-33.912E-03
-1.495000E+00,-11.083E-03,-4.970E-03,-3.767E-03,-33.912E-03
-1.490000E+00,+7.442E-03,-4.929E-03,-3.767E-03,-34.314E-03
-1.485000E+00,+5.560E-03,-4.758E-03,-3.898E-03,-33.912E-03
-1.480000E+00,-12.804E-03,-4.919E-03,-3.928E-03,-33.912E-03
-1.475000E+00,-10.842E-03,-4.809E-03,-3.968E-03,-33.912E-03
-1.470000E+00,+7.747E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.465000E+00,+5.673E-03,-4.789E-03,-3.767E-03,-33.912E-03
-1.460000E+00,-12.932E-03,-4.939E-03,-3.767E-03,-33.912E-03
-1.455000E+00,-11.003E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.450000E+00,+7.329E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.445000E+00,+5.383E-03,-4.819E-03,-3.828E-03,-33.912E-03
-1.440000E+00,-13.415E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.435000E+00,-11.099E-03,-4.758E-03,-3.998E-03,-33.912E-03
-1.430000E+00,+7.490E-03,-5.010E-03,-3.767E-03,-33.912E-03
-1.425000E+00,+5.239E-03,-4.758E-03,-3.918E-03,-33.912E-03
-1.420000E+00,-13.061E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.415000E+00,-10.922E-03,-4.758E-03,-3.948E-03,-33.912E-03
-1.410000E+00,+7.538E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.405000E+00,+5.383E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.400000E+00,-13.254E-03,-4.809E-03,-3.767E-03,-33.912E-03
-1.395000E+00,-10.681E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.390000E+00,+7.586E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.385000E+00,+5.030E-03,-4.758E-03,-3.848E-03,-33.912E-03
-1.380000E+00,-13.238E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.375000E+00,-10.842E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.370000E+00,+7.747E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.365000E+00,+4.917E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.360000E+00,-13.109E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.355000E+00,-10.601E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.350000E+00,+7.731E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.345000E+00,+5.062E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.340000E+00,-13.173E-03,-4.758E-03,-3.988E-03,-33.912E-03
-1.335000E+00,-10.359E-03,-4.758E-03,-3.838E-03,-33.912E-03
-1.330000E+00,+7.667E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.325000E+00,+5.399E-03,-4.758E-03,-3.868E-03,-33.912E-03
-1.320000E+00,-13.029E-03,-4.758E-03,-3.767E-03,-33.912E-03
