x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+535.000E-03,-2.934E-03,-5.010E-03,-3.767E-03,-35.168E-03
+540.000E-03,-12.698E-03,-5.010E-03,-3.767E-03,-36.424E-03
+545.000E-03,+114E-06,-5.010E-03,-3.767E-03,-35.721E-03
+550.000E-03,+10.264E-03,-5.010E-03,-3.767E-03,-35.168E-03
+555.000E-03,-2.002E-03,-5.010E-03,-3.767E-03,-35.168E-03
+560.000E-03,-12.261E-03,-5.010E-03,-3.767E-03,-35.168E-03
+565.000E-03,+571E-06,-5.010E-03,-3.767E-03,-36.324E-03
+570.000E-03,+9.975E-03,-5.010E-03,-3.767E-03,-35.168E-03
+575.000E-03,-2.729E-03,-5.010E-03,-3.767E-03,-35.168E-03
+580.000E-03,-12.827E-03,-5.010E-03,-3.767E-03,-35.168E-03
+585.000E-03,-156E-06,-5.010E-03,-3.767E-03,-35.168E-03
+590.000E-03,+9.640E-03,-5.010E-03,-3.767E-03,-35.168E-03
+595.000E-03,-3.172E-03,-5.010E-03,-3.767E-03,-35.168E-03
+600.000E-03,-12.827E-03,-5.010E-03,-3.767E-03,-35.168E-03
+605.000E-03,+37E-06,-5.010E-03,-3.767E-03,-35.168E-03
+610.000E-03,+9.904E-03,-5.010E-03,-3.767E-03,-35.168E-03
+615.000E-03,-2.671E-03,-5.010E-03,-3.767E-03,-35.168E-03
+620.000E-03,-12.628E-03,-5.010E-03,-3.767E-03,-35.168E-03
+625.000E-03,+5E-06,-5.010E-03,-3.767E-03,-35.168E-03
+630.000E-03,+9.602E-03,-5.010E-03,-3.767E-03,-35.168E-03
+635.000E-03,-3.115E-03,-5.010E-03,-3.767E-03,-36.424E-03
+640.000E-03,-12.846E-03,-5.010E-03,-3.767E-03,-36.424E-03
+645.000E-03,-625E-06,-5.010E-03,-3.767E-03,-36.424E-03
+650.000E-03,+8.914E-03,-5.010E-03,-3.767E-03,-35.419E-03
+655.000E-03,-3.693E-03,-5.010E-03,-3.767E-03,-36.424E-03
+660.000E-03,-12.840E-03,-5.010E-03,-3.767E-03,-35.168E-03
+665.000E-03,+468E-06,-5.010E-03,-3.767E-03,-35.520E-03
+670.000E-03,+9.956E-03,-5.010E-03,-3.767E-03,-36.424E-03
+675.000E-03,-2.504E-03,-5.010E-03,-3.767E-03,-35.671E-03
+680.000E-03,-12.589E-03,-5.010E-03,-3.767E-03,-35.168E-03
+685.000E-03,+153E-06,-5.010E-03,-3.767E-03,-35.168E-03
+690.000E-03,+9.615E-03,-5.010E-03,-3.767E-03,-35.168E-03
+695.000E-03,-3.623E-03,-5.010E-03,-3.767E-03,-36.123E-03
+700.000E-03,-15.143E-03,-5.010E-03,-3.767E-03,-35.922E-03
+705.000E-03,-4.607E-03,-5.010E-03,-3.767E-03,-35.721E-03
+710.000E-03,+5.981E-03,-5.010E-03,-3.767E-03,-36.073E-03
+715.000E-03,-7.649E-03,-5.010E-03,-3.767E-03,-35.319E-03
+720.000E-03,-9.489E-03,-5.010E-03,-3.767E-03,-36.424E-03
+725.000E-03,-4.337E-03,-5.010E-03,-3.767E-03,-35.419E-03
+730.000E-03,+3.819E-03,-5.010E-03,-3.767E-03,-35.168E-03
+735.000E-03,-10.923E-03,-5.010E-03,-3.888E-03,-35.168E-03
+740.000E-03,-17.053E-03,-5.010E-03,-3.767E-03,-35.168E-03
+745.000E-03,-1.873E-03,-5.010E-03,-3.767E-03,-35.168E-03
+750.000E-03,+9.492E-03,-5.010E-03,-3.767E-03,-35.168E-03
+755.000E-03,-3.082E-03,-5.010E-03,-3.767E-03,-35.168E-03
+760.000E-03,-12.428E-03,-5.010E-03,-3.767E-03,-35.168E-03
+765.000E-03,+577E-06,-5.010E-03,-3.767E-03,-35.821E-03
+770.000E-03,+11.030E-03,-5.010E-03,-3.767E-03,-36.424E-03
+775.000E-03,-1.314E-03,-5.010E-03,-3.767E-03,-36.424E-03
+780.000E-03,-11.026E-03,-5.010E-03,-3.767E-03,-36.424E-03
+785.000E-03,+1.697E-03,-5.010E-03,-3.767E-03,-36.424E-03
+790.000E-03,+10.502E-03,-5.010E-03,-3.767E-03,-36.424E-03
+795.000E-03,-2.928E-03,-5.010E-03,-3.767E-03,-35.721E-03
+800.000E-03,-13.181E-03,-5.010E-03,-3.767E-03,-35.168E-03
+805.000E-03,-156E-06,-5.010E-03,-3.767E-03,-35.168E-03
+810.000E-03,+9.351E-03,-5.010E-03,-3.767E-03,-35.168E-03
+815.000E-03,-3.468E-03,-5.010E-03,-3.767E-03,-35.168E-03
+820.000E-03,-12.898E-03,-5.010E-03,-3.767E-03,-35.168E-03
+825.000E-03,+1.291E-03,-5.010E-03,-3.767E-03,-35.168E-03
+830.000E-03,+11.139E-03,-4.899E-03,-3.767E-03,-35.168E-03
+835.000E-03,-1.899E-03,-5.010E-03,-3.767E-03,-35.168E-03
+840.000E-03,-12.345E-03,-5.010E-03,-3.767E-03,-35.168E-03
+845.000E-03,+1.092E-03,-5.010E-03,-3.767E-03,-35.218E-03
+850.000E-03,+10.329E-03,-5.010E-03,-3.968E-03,-35.168E-03
+855.000E-03,-2.658E-03,-5.010E-03,-3.928E-03,-35.168E-03
+860.000E-03,-11.991E-03,-5.010E-03,-3.767E-03,-35.821E-03
+865.000E-03,+1.182E-03,-5.010E-03,-3.767E-03,-35.168E-03
+870.000E-03,+10.361E-03,-5.010E-03,-3.767E-03,-35.168E-03
+875.000E-03,-2.889E-03,-5.010E-03,-3.767E-03,-35.168E-03
+880.000E-03,-12.698E-03,-4.799E-03,-3.767E-03,-35.168E-03
+885.000E-03,+815E-06,-5.010E-03,-3.767E-03,-35.168E-03
+890.000E-03,+10.284E-03,-5.010E-03,-3.767E-03,-35.168E-03
+895.000E-03,-2.201E-03,-5.010E-03,-3.767E-03,-35.168E-03
+900.000E-03,-11.541E-03,-4.809E-03,-3.767E-03,-35.168E-03
+905.000E-03,+2.095E-03,-5.010E-03,-3.767E-03,-35.168E-03
+910.000E-03,+11.544E-03,-5.010E-03,-3.767E-03,-35.168E-03
+915.000E-03,-1.584E-03,-5.010E-03,-3.767E-03,-35.168E-03
+920.000E-03,-11.213E-03,-5.010E-03,-3.767E-03,-35.168E-03
+925.000E-03,+1.452E-03,-4.859E-03,-3.767E-03,-35.168E-03
+930.000E-03,+10.432E-03,-5.010E-03,-3.767E-03,-35.168E-03
+935.000E-03,-2.594E-03,-5.010E-03,-3.767E-03,-35.168E-03
+940.000E-03,-12.030E-03,-5.010E-03,-3.767E-03,-35.168E-03
+945.000E-03,+1.137E-03,-5.010E-03,-3.767E-03,-35.168E-03
+950.000E-03,+10.071E-03,-5.010E-03,-3.767E-03,-35.168E-03
+955.000E-03,-3.121E-03,-5.010E-03,-3.767E-03,-35.168E-03
+960.000E-03,-12.660E-03,-5.010E-03,-3.767E-03,-35.168E-03
+965.000E-03,+809E-06,-5.010E-03,-3.767E-03,-36.424E-03
+970.000E-03,+9.962E-03,-5.010E-03,-3.767E-03,-36.424E-03
+975.000E-03,-2.793E-03,-5.010E-03,-3.767E-03,-35.168E-03
+980.000E-03,-11.058E-03,-5.010E-03,-3.767E-03,-35.168E-03
+985.000E-03,+2.655E-03,-5.010E-03,-3.767E-03,-35.168E-03
+990.000E-03,+12.721E-03,-5.010E-03,-3.767E-03,-35.168E-03
+995.000E-03,+623E-06,-5.010E-03,-3.767E-03,-35.168E-03
+1.000000E+00,-9.161E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.005000E+00,+3.652E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.010000E+00,+11.737E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.015000E+00,-1.609E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.020000E+00,-9.926E-03,-5.010E-03,-3.767E-03,-35.620E-03
+1.025000E+00,+3.864E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.030000E+00,+12.779E-03,-5.010E-03,-3.767E-03,-36.424E-03
+1.035000E+00,-1.326E-03,-5.010E-03,-3.767E-03,-36.274E-03
+1.040000E+00,-10.422E-03,-5.010E-03,-3.767E-03,-35.520E-03
+1.045000E+00,+4.816E-03,-4.869E-03,-3.767E-03,-35.168E-03
+1.050000E+00,+16.632E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.055000E+00,+5.189E-03,-4.819E-03,-3.767E-03,-35.168E-03
+1.060000E+00,-2.413E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.065000E+00,+11.036E-03,-4.990E-03,-3.767E-03,-36.424E-03
+1.070000E+00,+23.373E-03,-4.949E-03,-3.767E-03,-36.424E-03
+1.075000E+00,+13.384E-03,-4.758E-03,-3.767E-03,-35.671E-03
+1.080000E+00,+10.187E-03,-5.010E-03,-3.767E-03,-36.424E-03
+1.085000E+00,+12.799E-03,-5.010E-03,-3.767E-03,-36.424E-03
+1.090000E+00,+16.716E-03,-5.010E-03,-3.767E-03,-36.274E-03
+1.095000E+00,-850E-06,-5.010E-03,-3.767E-03,-35.168E-03
+1.100000E+00,-14.017E-03,-5.010E-03,-3.767E-03,-36.424E-03
+1.105000E+00,-1.950E-03,-5.010E-03,-3.767E-03,-36.424E-03
+1.110000E+00,+4.861E-03,-4.879E-03,-3.767E-03,-35.168E-03
+1.115000E+00,-11.830E-03,-5.010E-03,-3.938E-03,-35.168E-03
+1.120000E+00,-24.013E-03,-5.010E-03,-3.767E-03,-36.424E-03
+1.125000E+00,-12.055E-03,-5.010E-03,-3.767E-03,-36.424E-03
+1.130000E+00,-3.160E-03,-5.010E-03,-3.767E-03,-35.369E-03
+1.135000E+00,-18.346E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.140000E+00,-30.226E-03,-5.010E-03,-3.767E-03,-36.424E-03
+1.145000E+00,-21.819E-03,-5.010E-03,-3.767E-03,-36.424E-03
+1.150000E+00,-11.766E-03,-5.010E-03,-3.818E-03,-35.419E-03
+1.155000E+00,-20.867E-03,-4.769E-03,-3.767E-03,-35.168E-03
+1.160000E+00,-27.190E-03,-5.010E-03,-3.767E-03,-36.274E-03
+1.165000E+00,-12.210E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.170000E+00,-1.532E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.175000E+00,-13.438E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.180000E+00,-19.517E-03,-4.949E-03,-3.767E-03,-35.168E-03
+1.185000E+00,-2.909E-03,-5.010E-03,-3.767E-03,-36.324E-03
+1.190000E+00,+4.874E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.195000E+00,-11.226E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.200000E+00,-19.677E-03,-4.909E-03,-3.767E-03,-35.168E-03
+1.205000E+00,-4.395E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.210000E+00,+5.620E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.215000E+00,-7.913E-03,-4.980E-03,-3.767E-03,-35.168E-03
+1.220000E+00,-17.207E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.225000E+00,-1.410E-03,-5.010E-03,-3.818E-03,-36.173E-03
+1.230000E+00,+7.563E-03,-4.919E-03,-3.767E-03,-35.168E-03
+1.235000E+00,-1.082E-03,-4.889E-03,-3.767E-03,-35.771E-03
+1.240000E+00,-8.447E-03,-4.758E-03,-3.767E-03,-36.424E-03
+1.245000E+00,+31.047E-03,-4.758E-03,-3.767E-03,-36.223E-03
+1.250000E+00,+3.060E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.255000E+00,-11.431E-03,-4.799E-03,-3.978E-03,-35.168E-03
+1.260000E+00,-11.226E-03,-4.758E-03,-3.848E-03,-35.168E-03
+1.265000E+00,+3.594E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.270000E+00,+6.624E-03,-4.919E-03,-3.767E-03,-35.168E-03
+1.275000E+00,-11.605E-03,-4.809E-03,-3.767E-03,-35.168E-03
+1.280000E+00,-20.771E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.285000E+00,-3.989E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.290000E+00,+5.562E-03,-4.758E-03,-3.767E-03,-36.073E-03
+1.295000E+00,-7.572E-03,-4.869E-03,-3.767E-03,-36.424E-03
+1.300000E+00,-16.526E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.305000E+00,+1.562E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.310000E+00,+14.265E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.315000E+00,+3.954E-03,-5.010E-03,-3.998E-03,-35.168E-03
+1.320000E+00,-4.086E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.325000E+00,+10.682E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.330000E+00,+20.003E-03,-4.758E-03,-3.908E-03,-35.168E-03
+1.335000E+00,+6.231E-03,-4.939E-03,-4.019E-03,-35.168E-03
+1.340000E+00,-2.838E-03,-4.789E-03,-4.019E-03,-35.168E-03
+1.345000E+00,+9.801E-03,-4.758E-03,-4.019E-03,-35.168E-03
+1.350000E+00,+17.018E-03,-4.959E-03,-3.767E-03,-35.168E-03
+1.355000E+00,+3.922E-03,-4.758E-03,-3.928E-03,-35.168E-03
+1.360000E+00,-3.404E-03,-4.879E-03,-3.767E-03,-35.168E-03
+1.365000E+00,+12.168E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.370000E+00,+20.414E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.375000E+00,+5.472E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.380000E+00,-3.423E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.385000E+00,+10.837E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.390000E+00,+19.199E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.395000E+00,+4.874E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.400000E+00,-4.819E-03,-4.959E-03,-3.767E-03,-35.168E-03
+1.405000E+00,+8.206E-03,-4.769E-03,-3.777E-03,-35.168E-03
+1.410000E+00,+15.822E-03,-4.758E-03,-4.019E-03,-35.168E-03
+1.415000E+00,+1.427E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.420000E+00,-6.993E-03,-4.758E-03,-3.908E-03,-35.168E-03
+1.425000E+00,+8.238E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.430000E+00,+17.912E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.435000E+00,+5.646E-03,-4.779E-03,-3.767E-03,-35.168E-03
+1.440000E+00,-850E-06,-5.010E-03,-3.767E-03,-35.168E-03
+1.445000E+00,+14.805E-03,-5.010E-03,-3.767E-03,-36.123E-03
+1.450000E+00,+23.032E-03,-5.010E-03,-3.767E-03,-35.922E-03
+1.455000E+00,+4.803E-03,-5.010E-03,-3.878E-03,-35.168E-03
+1.460000E+00,-13.477E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.465000E+00,-6.762E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.470000E+00,-4.594E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.475000E+00,-22.990E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.480000E+00,-35.462E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.485000E+00,-23.865E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.490000E+00,-18.770E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.495000E+00,-37.623E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.500000E+00,-46.628E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.505000E+00,-36.562E-03,-4.799E-03,-3.767E-03,-35.168E-03
+1.510000E+00,-21.176E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.515000E+00,-34.317E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.520000E+00,-39.488E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.525000E+00,-22.926E-03,-4.959E-03,-3.767E-03,-35.168E-03
+1.530000E+00,-11.650E-03,-4.769E-03,-3.767E-03,-35.168E-03
+1.535000E+00,-23.794E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.540000E+00,-28.586E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.545000E+00,-10.312E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.550000E+00,+5.086E-03,-4.909E-03,-3.767E-03,-35.168E-03
+1.555000E+00,-625E-06,-5.010E-03,-3.767E-03,-35.168E-03
+1.560000E+00,-1.880E-03,-4.779E-03,-3.767E-03,-35.168E-03
+1.565000E+00,+14.831E-03,-4.758E-03,-3.998E-03,-35.168E-03
+1.570000E+00,+24.679E-03,-4.758E-03,-3.767E-03,-35.470E-03
+1.575000E+00,+7.498E-03,-4.758E-03,-3.868E-03,-35.168E-03
+1.580000E+00,-5.089E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.585000E+00,+6.437E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.590000E+00,+15.391E-03,-4.980E-03,-3.767E-03,-35.168E-03
+1.595000E+00,+3.228E-03,-4.758E-03,-3.767E-03,-35.168E-03
